recency	history	used_discount	used_bogo	is_referral	treatment	zip_code_Rural	zip_code_Surburban	zip_code_Urban	channel_Multichannel	channel_Phone	channel_Web	proba_CN	proba_CR	proba_TN	proba_TR	uplift_score	target_class
8	29.99	0	1	1	0	0	0	1	0	0	1	0.46453524	0.022529148	0.43704018	0.07589543	0.2034159	0
11	110.54	0	1	0	1	0	0	1	0	1	0	0.44978166	0.059616543	0.4127944	0.07780733	0.0831249	2
2	315.15	1	0	1	0	0	0	1	0	0	1	0.5192368	0.04438835	0.33813262	0.09824222	0.29275513	0
4	29.99	0	1	1	1	0	1	0	0	1	0	0.46951613	0.03277982	0.4569312	0.04077286	0.033323787	3
11	29.99	0	1	1	1	0	1	0	0	0	1	0.42854565	0.035499375	0.47023517	0.0657198	0.09224406	2
10	254.14	0	1	0	0	0	1	0	0	0	1	0.4603185	0.14418755	0.3170402	0.07845375	-0.08030449	0
3	859.16	1	1	1	0	0	1	0	1	0	0	0.42144397	0.0736894	0.39594722	0.10891938	0.13382316	0
7	134.83	1	0	1	1	0	1	0	0	0	1	0.5514078	0.02298025	0.37127104	0.054340884	0.17533757	3
10	266.73	0	1	1	0	0	1	0	0	0	1	0.40520903	0.02672908	0.51231986	0.055742044	0.0724899	0
10	228.24	1	0	1	0	0	0	1	0	1	0	0.54261136	0.017043708	0.37478453	0.06556042	0.23686054	0
10	308.55	1	1	0	0	0	1	0	0	1	0	0.45100442	0.02828492	0.37703758	0.14367305	0.43380597	0
6	306.39	1	1	0	1	1	0	0	1	0	0	0.27254003	0.26365665	0.2542647	0.20953862	-0.07986587	2
4	213.28	0	1	0	0	0	1	0	1	0	0	0.46558055	0.05478837	0.3572785	0.12235258	0.29961944	0
1	864.42	1	1	1	1	0	1	0	0	1	0	0.1927861	0.061379205	0.57422185	0.17161283	-0.022796482	2
10	47.81	0	1	1	0	1	0	0	0	1	0	0.38670415	0.012481639	0.53655684	0.06425735	0.15136553	0
9	62.03	0	1	1	1	0	0	1	0	1	0	0.4907692	0.006036475	0.45993522	0.043259062	0.14763667	2
11	113.97	1	0	1	1	0	1	0	0	1	0	0.53611654	0.011557009	0.42937028	0.022956135	0.059298523	3
6	29.99	0	1	1	0	1	0	0	0	1	0	0.48569724	0.026302468	0.453942	0.034058347	0.036839202	0
5	46.16	0	1	0	1	0	1	0	0	1	0	0.3504329	0.0476244	0.51656747	0.085375234	0.044381566	2
1	157.66	0	1	1	1	0	1	0	0	0	1	0.52259284	0.034501366	0.36040205	0.082503766	0.24869485	2
2	212.58	1	0	1	0	0	0	1	1	0	0	0.68512535	0.016782476	0.25550276	0.042589396	0.2379269	0
3	820.31	0	1	1	1	0	0	1	0	0	1	0.5920108	0.052155387	0.24319604	0.11263775	0.47116044	2
1	456.25	1	1	1	0	0	0	1	0	0	1	0.43458205	0.06181138	0.34568706	0.15791945	0.37811226	1
12	100.77	1	0	0	0	0	1	0	0	0	1	0.50217557	0.05751511	0.3675862	0.07272314	0.12480297	0
1	186.02	0	1	0	1	0	1	0	0	0	1	0.4032874	0.085839055	0.3685801	0.14229344	0.2060702	2
7	95.93	0	1	1	1	0	0	1	0	1	0	0.49585974	0.013297885	0.44506755	0.045774836	0.13428064	2
3	29.99	0	1	1	0	0	1	0	0	0	1	0.4876764	0.04051295	0.4046436	0.067167066	0.13131723	0
3	50.04	0	1	1	1	0	1	0	0	0	1	0.44909418	0.03685817	0.46680778	0.0472399	0.032101184	2
5	29.99	1	0	0	1	1	0	0	0	0	1	0.3968363	0.07811105	0.41974026	0.10531233	0.07222463	2
10	87.99	0	1	0	0	0	0	1	0	0	1	0.45315632	0.0446321	0.44298705	0.059224498	0.056533203	0
3	45.19	0	1	1	1	1	0	0	0	1	0	0.55232847	0.025829488	0.3409497	0.080892295	0.29416844	3
7	30.47	1	0	0	1	0	1	0	0	1	0	0.5483876	0.03521972	0.39007276	0.026319955	0.005722236	3
7	134.21	1	0	0	0	1	0	0	0	1	0	0.4797653	0.07458877	0.2950335	0.15061246	0.40682715	0
1	109.84	1	0	1	0	0	1	0	0	0	1	0.53737426	0.09636072	0.30413043	0.06213463	0.03518364	0
1	168.34	0	1	1	1	0	1	0	0	1	0	0.46754497	0.03974845	0.35236236	0.1403442	0.41297886	2
6	419.23	1	0	0	1	0	0	1	1	0	0	0.43917292	0.083439425	0.3730736	0.10431404	0.11770357	3
1	1064.96	1	1	1	0	0	1	0	1	0	0	0.449681	0.09062823	0.2761914	0.18349932	0.46289185	0
9	923.9	1	0	1	1	0	0	1	0	1	0	0.40978765	0.011661298	0.5136852	0.06486582	0.16889627	2
7	104.65	1	0	0	0	0	0	1	0	0	1	0.48572767	0.043374132	0.39374438	0.07715379	0.16373393	0
1	37.33	0	1	1	1	0	0	1	0	0	1	0.59678197	0.06662236	0.30112723	0.03546847	0.009898223	2
2	29.99	1	0	0	1	0	0	1	0	1	0	0.45058683	0.056325153	0.3987506	0.09433739	0.16041064	3
10	50.1	0	1	1	0	0	0	1	0	1	0	0.47582677	0.0032019191	0.47715852	0.043812767	0.15482813	0
8	179.46	1	0	1	0	0	1	0	0	1	0	0.6237969	0.014648976	0.3128238	0.048730314	0.22367072	0
10	248.86	0	1	0	1	0	1	0	1	0	0	0.44559485	0.053457394	0.41344988	0.08749785	0.13509363	2
3	321.36	1	0	0	1	0	0	1	0	1	0	0.3835798	0.043444917	0.31235236	0.26062295	0.7062406	3
11	525.31	1	1	1	1	1	0	0	0	0	1	0.49674898	0.10795861	0.31599954	0.079292834	0.044125155	3
4	93.76	0	1	1	0	0	1	0	0	0	1	0.4203796	0.10558799	0.4255096	0.048522767	-0.19677651	0
2	540.55	1	0	1	1	0	0	1	1	0	0	0.44296524	0.04374823	0.41006342	0.103223085	0.22243454	2
3	269.6	1	0	1	1	0	0	1	0	1	0	0.5375471	0.05763488	0.3313981	0.073419936	0.16905904	2
9	252.88	0	1	0	0	0	0	1	0	1	0	0.34575024	0.068112075	0.48617858	0.099959046	0.01192379	0
11	54.09	0	1	0	0	0	0	1	0	0	1	0.39032948	0.046455897	0.48199454	0.08122012	0.07569892	1
2	184.69	1	0	1	0	0	1	0	0	1	0	0.4522707	0.03695206	0.42826992	0.08250729	0.17200138	0
8	380.12	0	1	0	1	0	0	1	0	1	0	0.5423276	0.030256895	0.29064766	0.13676786	0.5342908	3
10	38.31	1	0	1	1	1	0	0	0	1	0	0.4214728	0.023846097	0.47641578	0.07826533	0.17510268	2
2	438.31	0	1	1	1	0	1	0	0	0	1	0.30480632	0.02342576	0.34967816	0.3220898	0.8161926	2
6	250.11	0	1	0	0	0	1	0	0	1	0	0.3914462	0.03859822	0.46066833	0.10928726	0.20398587	1
1	306.82	1	1	0	0	0	0	1	1	0	0	0.4933702	0.06742529	0.24972592	0.18947862	0.6223633	0
10	29.99	0	1	0	0	0	1	0	0	0	1	0.45708412	0.05100377	0.42012003	0.071792096	0.09112251	0
2	139.54	0	1	1	1	0	0	1	0	0	1	0.36627936	0.03815475	0.48131543	0.11425044	0.19498804	2
1	508.43	0	1	1	1	0	0	1	1	0	0	0.40725985	0.03527575	0.46187532	0.09558905	0.1835167	2
4	1378.95	1	1	1	0	0	1	0	1	0	0	0.61036867	0.18603139	0.14763504	0.05596487	0.0825727	0
2	29.99	0	1	1	0	0	0	1	0	1	0	0.4555991	0.03517167	0.4767214	0.03250785	-0.01565767	0
1	46.8	0	1	1	1	0	0	1	0	0	1	0.4352195	0.043300502	0.43451527	0.08696471	0.15255356	2
3	190.7	1	0	1	1	0	0	1	0	1	0	0.4448373	0.017403863	0.4803093	0.05744949	0.13836057	2
10	130.79	1	0	1	0	0	1	0	0	0	1	0.43023172	0.019998623	0.50797623	0.041793432	0.063202485	0
5	428.09	1	0	0	0	0	0	1	1	0	0	0.52362937	0.04160417	0.32184884	0.11291766	0.37223002	0
9	99.05	1	0	1	0	0	1	0	0	0	1	0.4327908	0.013753077	0.5043805	0.049075626	0.1157445	0
1	124.91	1	0	1	0	0	1	0	0	0	1	0.47342274	0.029206363	0.4061456	0.09122524	0.25061542	0
1	418.15	0	1	0	1	0	0	1	1	0	0	0.5519627	0.05702556	0.31890145	0.07211028	0.18155976	2
6	38.22	1	0	1	0	0	0	1	0	0	1	0.48680517	0.022505186	0.45738065	0.033308964	0.04738865	0
9	295.84	1	0	1	0	0	0	1	0	1	0	0.5113033	0.008686276	0.43817812	0.04183229	0.140888	0
11	197.08	1	0	0	0	0	1	0	0	1	0	0.4281818	0.04193918	0.48642415	0.0434549	-0.0144005045	1
2	483.92	1	1	0	0	0	1	0	0	0	1	0.36691412	0.09392377	0.35599542	0.18316667	0.2718277	0
4	207.95	1	1	1	1	0	1	0	0	1	0	0.6258828	0.027211089	0.23054338	0.11636272	0.5875303	3
2	53.36	1	0	1	0	0	1	0	0	0	1	0.4259924	0.04959353	0.4357532	0.08866092	0.12957567	0
11	62.18	1	0	0	0	0	1	0	0	0	1	0.42877775	0.09317465	0.43314677	0.044900883	-0.16917245	0
6	109.99	1	0	1	1	0	0	1	0	0	1	0.57311773	0.025281701	0.34451732	0.057083216	0.19978079	2
4	322.5	0	1	0	0	1	0	0	0	1	0	0.3895783	0.09415423	0.36782026	0.14844723	0.18579653	0
8	62.54	0	1	1	0	0	1	0	0	1	0	0.53901446	0.007827848	0.41450655	0.03865112	0.1419564	0
7	563.58	1	0	1	1	1	0	0	0	1	0	0.5349238	0.025373245	0.37859234	0.061110605	0.18739247	2
1	50.69	1	0	0	1	0	0	1	0	1	0	0.42807478	0.07419442	0.38323468	0.11449618	0.16463584	2
9	115.9	0	1	1	1	0	1	0	0	0	1	0.5633713	0.018941594	0.37339467	0.04429245	0.14702792	2
8	221.29	1	0	0	0	0	0	1	0	1	0	0.43947765	0.029326504	0.46747735	0.063718475	0.11479376	0
4	151.91	0	1	0	1	0	0	1	0	0	1	0.43529716	0.06620254	0.4134153	0.08508496	0.077345446	2
7	173.43	1	0	0	1	0	0	1	0	0	1	0.35729197	0.06536409	0.4831215	0.0942224	0.017098024	3
3	328.16	0	1	0	1	0	0	1	1	0	0	0.5021912	0.040640485	0.36782017	0.08934818	0.2411413	2
8	29.99	0	1	0	1	0	0	1	0	1	0	0.44968936	0.03961297	0.41336626	0.097331405	0.21925426	2
10	182.25	0	1	1	0	0	0	1	0	1	0	0.46425143	0.005989614	0.5042917	0.02546729	0.07067204	0
10	239.58	0	1	1	1	1	0	0	0	1	0	0.50941265	0.08980927	0.34912217	0.051655956	-0.041974723	2
12	156.23	0	1	0	0	0	1	0	0	0	1	0.48943102	0.06555366	0.36028278	0.08473247	0.1445711	0
2	106.04	0	1	1	0	0	0	1	0	1	0	0.42921036	0.03619215	0.45074505	0.0838524	0.1581724	0
1	235.22	1	0	1	1	0	0	1	1	0	0	0.5306391	0.022189463	0.36551905	0.08165237	0.2849189	2
9	131.26	1	0	1	1	0	0	1	0	0	1	0.50495696	0.012221042	0.42244202	0.06037994	0.2028522	2
7	378.59	1	0	0	0	0	1	0	1	0	0	0.45935178	0.079950735	0.27347788	0.18721959	0.516269	0
2	59.5	0	1	1	0	0	1	0	0	1	0	0.44966134	0.03801475	0.4320554	0.08026844	0.15744878	0
1	91.28	1	0	1	0	0	0	1	0	0	1	0.452815	0.05404794	0.43693578	0.05620123	0.014668979	0
10	236.0	1	0	1	1	0	0	1	0	1	0	0.48584422	0.028654478	0.4286961	0.056805193	0.122618444	2
11	84.54	0	1	1	1	0	0	1	0	0	1	0.55998087	0.015309915	0.3761785	0.04853072	0.1753112	2
8	670.58	0	1	1	1	0	0	1	1	0	0	0.48270178	0.026130034	0.41068962	0.080478586	0.22499679	3
4	453.9	1	1	0	0	0	0	1	0	0	1	0.39160135	0.09953835	0.33848232	0.170378	0.26430926	0
10	49.7	1	0	0	0	0	0	1	0	0	1	0.38149774	0.0692421	0.42391422	0.12534595	0.14917986	0
5	118.56	0	1	1	0	0	1	0	0	1	0	0.44343784	0.030725645	0.47904027	0.046796236	0.048388347	0
4	123.19	1	0	1	0	0	1	0	0	0	1	0.48324203	0.05297877	0.42049685	0.04328234	-0.010949895	0
1	833.79	1	1	1	0	0	0	1	0	0	1	0.35583824	0.08577679	0.4382946	0.120090336	0.04166597	0
7	273.71	1	1	0	1	0	1	0	0	1	0	0.3762437	0.072846144	0.42272577	0.12818435	0.14093803	2
10	361.18	1	0	1	0	0	1	0	0	0	1	0.4725379	0.028819438	0.44798875	0.050653942	0.08820171	0
4	300.91	0	1	1	0	0	1	0	0	1	0	0.5114004	0.032827295	0.40859556	0.04717677	0.08638098	0
10	41.83	1	0	1	0	0	1	0	0	1	0	0.41482198	0.0037442332	0.5509102	0.03052363	0.087103635	0
9	102.42	1	0	1	0	0	1	0	0	1	0	0.50797373	0.0037242721	0.45284197	0.035459984	0.13068146	0
8	407.57	0	1	0	0	1	0	0	1	0	0	0.31005287	0.03467418	0.43655893	0.21871406	0.46638215	0
6	29.99	1	0	0	1	0	0	1	0	0	1	0.47932756	0.049120646	0.38849252	0.08305928	0.16637528	2
7	174.12	0	1	0	1	0	1	0	0	0	1	0.40707347	0.1129617	0.40790093	0.072063945	-0.13415022	2
3	104.16	0	1	1	0	0	0	1	0	0	1	0.41274136	0.048374254	0.43672833	0.10215606	0.16932498	0
9	173.34	0	1	1	0	0	0	1	0	1	0	0.5260246	0.0032351634	0.43302056	0.037719674	0.14803167	0
11	68.75	0	1	1	0	1	0	0	0	1	0	0.3434361	0.04413405	0.56320363	0.04922625	-0.06699031	0
5	102.97	1	0	0	0	0	0	1	0	1	0	0.4594815	0.028959785	0.43800625	0.07355239	0.16898152	1
9	29.99	0	1	0	1	0	0	1	0	1	0	0.4636378	0.036681227	0.40364912	0.096031845	0.23774135	2
3	29.99	0	1	0	0	1	0	0	0	1	0	0.32094523	0.13329782	0.4429297	0.10282727	-0.21007651	0
1	50.1	1	0	1	0	1	0	0	0	0	1	0.4185449	0.05475416	0.42296547	0.10373553	0.16253436	0
2	122.97	0	1	1	1	0	0	1	0	1	0	0.43303227	0.036139388	0.43423334	0.09659505	0.20988461	3
1	31.4	1	0	1	0	0	1	0	0	1	0	0.44766447	0.039874125	0.4245011	0.08796036	0.1797125	0
2	96.53	1	0	0	1	0	1	0	0	1	0	0.49836197	0.05735687	0.35790896	0.086372264	0.18239394	2
8	29.99	0	1	0	1	1	0	0	0	1	0	0.36062056	0.06560786	0.45886704	0.11490456	0.092670634	2
6	154.16	1	0	0	0	0	1	0	0	0	1	0.43974867	0.048593488	0.4531109	0.05854693	0.029837832	0
1	480.84	1	0	0	1	1	0	0	0	0	1	0.38707232	0.05061188	0.31400165	0.24831416	0.6519127	2
9	29.99	0	1	0	1	0	0	1	0	1	0	0.4636378	0.036681227	0.40364912	0.096031845	0.23774135	2
10	358.34	1	0	1	1	0	1	0	1	0	0	0.5028892	0.011708905	0.45346472	0.031937174	0.086083695	2
5	89.64	1	0	1	1	0	0	1	0	1	0	0.44223306	0.032177396	0.44965336	0.07593616	0.15330407	2
2	68.35	0	1	0	1	0	1	0	0	0	1	0.30222467	0.06880937	0.44676492	0.18220109	0.20846112	3
7	279.2	0	1	0	0	0	1	0	1	0	0	0.5427674	0.034165263	0.35690668	0.06616065	0.19432886	0
1	29.99	0	1	0	0	0	1	0	0	0	1	0.3538994	0.13051929	0.42173383	0.093847506	-0.17482436	0
8	303.41	1	1	0	1	0	1	0	1	0	0	0.45349175	0.06321438	0.3370185	0.14627539	0.3606448	2
10	30.73	1	0	0	1	0	0	1	0	1	0	0.494131	0.029812802	0.41096893	0.06508721	0.15964189	2
5	208.74	1	0	0	1	0	1	0	0	1	0	0.35756412	0.061071713	0.4790664	0.102297775	0.060157776	2
4	88.57	0	1	1	1	0	0	1	0	0	1	0.48129052	0.0302957	0.44606432	0.042349406	0.054977864	2
8	99.51	1	0	1	0	0	1	0	0	0	1	0.5198012	0.023833442	0.41416916	0.042196225	0.09724113	0
9	29.99	1	0	0	1	0	1	0	0	0	1	0.47913837	0.043213755	0.39808056	0.07956736	0.16770494	2
11	161.25	0	1	0	1	0	1	0	0	0	1	0.42107064	0.069781944	0.40287796	0.106269486	0.13311148	2
1	800.95	1	1	1	1	0	1	0	1	0	0	0.35950848	0.097729824	0.46754196	0.07521972	-0.15030476	2
2	195.18	0	1	1	1	0	1	0	0	1	0	0.4846268	0.027598584	0.40351486	0.0842597	0.23772666	2
12	29.99	0	1	0	1	0	1	0	0	0	1	0.4903153	0.046726994	0.42719465	0.03576313	-0.019517578	2
10	378.46	0	1	0	1	0	1	0	0	0	1	0.51987755	0.06720785	0.30658475	0.10632989	0.28606686	2
3	161.29	1	0	0	1	0	1	0	0	0	1	0.56839746	0.051307034	0.3051762	0.07511932	0.22947212	2
10	504.49	1	1	1	1	0	0	1	1	0	0	0.49445984	0.01802199	0.37204778	0.1154704	0.40337488	3
1	592.86	0	1	1	1	0	0	1	0	1	0	0.570422	0.037847653	0.28369877	0.1080316	0.42711735	2
10	37.31	0	1	1	1	1	0	0	0	1	0	0.46143597	0.030499753	0.4223547	0.08570952	0.21339747	2
8	449.26	0	1	0	1	1	0	0	1	0	0	0.37753102	0.08098493	0.42646194	0.115022086	0.0715922	2
2	334.55	0	1	0	0	0	1	0	0	1	0	0.37327003	0.034302007	0.4604727	0.13195522	0.27714896	0
1	227.53	1	1	0	0	0	0	1	0	0	1	0.36446154	0.054783043	0.29691517	0.28384024	0.7161446	0
10	121.92	0	1	0	1	0	0	1	0	0	1	0.47160113	0.03548227	0.41249043	0.08042612	0.18638098	2
1	475.74	0	1	0	0	1	0	0	1	0	0	0.44030288	0.09462843	0.29087797	0.17419076	0.39530033	0
3	159.22	1	0	0	1	1	0	0	0	1	0	0.46268532	0.064520806	0.3840972	0.08869674	0.13043745	3
1	265.24	1	0	1	0	0	1	0	1	0	0	0.512073	0.049412582	0.38094682	0.057567626	0.08655082	0
10	161.01	0	1	1	0	0	0	1	0	1	0	0.51937133	0.0049454863	0.43223733	0.043445848	0.16380274	0
5	356.66	1	0	1	0	0	1	0	0	0	1	0.4659394	0.040154554	0.42389038	0.07001565	0.12483386	0
9	294.03	1	1	0	0	0	0	1	0	1	0	0.42780665	0.023180785	0.39060265	0.15840997	0.47427213	0
5	131.58	0	1	1	0	0	0	1	0	1	0	0.54703283	0.025663791	0.36025476	0.06704863	0.2241977	0
6	324.77	0	1	1	0	0	0	1	0	0	1	0.4866582	0.043838277	0.38160852	0.08789506	0.20914438	1
4	140.62	1	0	1	1	0	1	0	0	1	0	0.5065285	0.02157722	0.42508754	0.04680673	0.11666247	2
2	29.99	1	0	1	0	0	0	1	0	1	0	0.47549593	0.031294804	0.46364078	0.029568493	-0.0035995133	0
10	29.99	0	1	0	0	1	0	0	0	1	0	0.3585253	0.056030087	0.4659368	0.11950785	0.13794947	0
9	119.35	0	1	0	0	0	0	1	0	1	0	0.44807857	0.01871281	0.4394201	0.093788534	0.27161282	0
5	49.1	0	1	0	0	1	0	0	0	0	1	0.4572348	0.0506582	0.39821497	0.09389199	0.18210804	0
1	248.71	1	0	1	0	0	0	1	0	1	0	0.5161464	0.018530069	0.3970208	0.06830273	0.2242577	0
7	225.99	1	0	0	0	0	0	1	0	1	0	0.4070747	0.039474633	0.4922335	0.061217207	0.044421457	0
9	107.62	0	1	1	0	1	0	0	0	1	0	0.3901954	0.028229961	0.5310977	0.050476924	0.038652852	0
11	227.8	1	0	1	1	1	0	0	0	0	1	0.4321371	0.057246648	0.35451403	0.15610221	0.37747267	2
1	447.57	0	1	1	0	0	1	0	0	1	0	0.43774697	0.02638639	0.44597933	0.089887306	0.22178212	0
12	69.96	0	1	0	1	0	1	0	0	1	0	0.49926305	0.031301092	0.41327015	0.056165744	0.1212987	2
5	54.66	1	0	0	1	0	0	1	0	1	0	0.4213515	0.04567248	0.47057682	0.062399145	0.03856425	2
5	594.63	1	1	1	0	0	1	0	0	1	0	0.5726506	0.10712057	0.22676085	0.09346792	0.26859063	0
8	364.01	0	1	0	0	0	0	1	0	0	1	0.40478283	0.05395599	0.4709781	0.07028309	0.02446489	0
7	29.99	1	0	0	1	0	0	1	0	1	0	0.49631324	0.04402496	0.38019103	0.07947082	0.18282606	2
2	74.3	0	1	1	1	0	1	0	0	1	0	0.47271433	0.020306483	0.4394056	0.06757356	0.18419766	2
10	146.69	1	0	0	1	0	0	1	0	1	0	0.49616882	0.044804033	0.4157304	0.043296777	0.023003362	2
4	120.28	0	1	0	1	0	0	1	0	1	0	0.3537837	0.16074416	0.3782782	0.10719394	-0.18321502	2
4	222.6	0	1	0	0	1	0	0	0	1	0	0.376915	0.10827388	0.41140115	0.10340991	-0.044577196	0
10	73.44	0	1	1	0	0	1	0	0	0	1	0.47314835	0.023596456	0.47140655	0.031848628	0.03156619	0
6	78.88	0	1	0	1	0	1	0	0	1	0	0.48012057	0.037374534	0.40357047	0.07893438	0.18274187	2
2	1133.35	1	0	1	1	0	0	1	1	0	0	0.38657323	0.025474593	0.43014717	0.15780503	0.4131467	2
1	246.78	1	0	0	1	0	1	0	0	1	0	0.3245394	0.0605246	0.5198689	0.09506709	-0.005167857	3
9	163.86	0	1	1	0	1	0	0	0	1	0	0.3705984	0.016029969	0.5806912	0.032680355	0.023637783	0
11	184.76	1	0	0	0	0	0	1	0	0	1	0.4322897	0.109056026	0.4194232	0.03923106	-0.2318368	0
4	60.65	1	0	0	0	0	0	1	0	1	0	0.39029837	0.035513293	0.48512158	0.089066766	0.14343259	0
10	62.67	1	0	0	1	0	0	1	0	1	0	0.4464727	0.019696904	0.4358726	0.09795774	0.28249425	2
10	58.23	1	0	1	0	0	1	0	0	0	1	0.34085396	0.10890218	0.510724	0.039519824	-0.3406273	0
9	69.3	0	1	0	1	0	1	0	0	0	1	0.48070258	0.0643187	0.4011804	0.05379837	0.0004646778	2
10	377.15	0	1	0	1	0	0	1	0	0	1	0.4180059	0.055792388	0.4382839	0.087917864	0.09864905	2
9	29.99	0	1	1	1	0	1	0	0	1	0	0.48263037	0.004670002	0.48430565	0.028393988	0.09159589	2
6	97.72	1	0	0	1	0	1	0	0	1	0	0.40581495	0.06074687	0.4083176	0.1251206	0.20870768	2
9	127.97	1	0	0	1	0	0	1	0	1	0	0.40279466	0.038999613	0.49328128	0.06492447	0.056067392	2
7	340.18	0	1	0	0	0	0	1	0	1	0	0.4082827	0.060509034	0.42315346	0.10805479	0.14867759	0
8	67.99	1	0	1	1	1	0	0	0	0	1	0.5067745	0.03004457	0.40189886	0.06128208	0.15267846	2
1	322.0	1	1	0	1	0	0	1	1	0	0	0.4720874	0.06814759	0.27614516	0.1836199	0.54646677	2
3	331.85	1	1	1	0	1	0	0	0	0	1	0.2920199	0.26253957	0.26887366	0.1765669	-0.15406588	0
5	168.02	1	0	0	0	0	1	0	0	1	0	0.5415328	0.05851231	0.32848346	0.07147138	0.16237094	0
1	656.49	1	0	1	1	0	0	1	0	1	0	0.41352677	0.054941215	0.46314454	0.06838749	0.02276519	2
2	31.5	1	0	1	1	1	0	0	0	1	0	0.45684966	0.04471392	0.3568588	0.14157762	0.38978875	2
11	215.46	1	1	0	0	0	1	0	0	1	0	0.3700735	0.052059792	0.42129675	0.15656993	0.2952385	0
1	222.96	1	1	0	1	0	0	1	0	0	1	0.48211816	0.06287005	0.3241027	0.13090913	0.344689	2
9	356.53	1	0	0	0	0	0	1	0	1	0	0.44106966	0.11746085	0.38915497	0.052314542	-0.1836049	0
6	42.45	0	1	1	1	0	0	1	0	0	1	0.5555981	0.012735656	0.37632608	0.055340167	0.21158506	2
3	334.0	1	1	0	0	0	1	0	0	0	1	0.38842762	0.06974337	0.37211958	0.16970943	0.32198912	0
9	36.55	0	1	0	0	0	1	0	0	0	1	0.4351603	0.05875988	0.3784116	0.12766817	0.26660502	0
12	29.99	0	1	1	1	0	0	1	0	0	1	0.47311878	0.019407379	0.43527624	0.07219756	0.20572959	2
4	363.09	0	1	0	1	0	0	1	0	1	0	0.4179941	0.033099607	0.46631113	0.08259516	0.15419176	2
1	119.36	0	1	0	0	0	0	1	0	0	1	0.4047	0.06423128	0.37258807	0.15848066	0.32288933	0
6	568.87	0	1	1	1	0	1	0	1	0	0	0.4704843	0.022273155	0.4381488	0.06909373	0.18202658	2
1	898.17	1	1	1	0	0	1	0	1	0	0	0.38560688	0.056672323	0.35949326	0.19822757	0.4545747	0
12	256.16	0	1	0	1	0	0	1	0	0	1	0.47678056	0.06841828	0.36840278	0.08639833	0.12895423	3
6	437.85	0	1	0	0	0	0	1	1	0	0	0.21983504	0.0802442	0.5419788	0.15794198	-0.08350611	0
6	121.77	0	1	1	1	0	1	0	0	0	1	0.5040153	0.018028622	0.42975798	0.04819805	0.13261461	3
1	442.91	1	0	0	0	0	0	1	0	0	1	0.36192724	0.057608515	0.42620692	0.1542573	0.2568665	0
9	122.8	1	0	1	0	0	0	1	0	1	0	0.5207832	0.0019963686	0.43898576	0.038234714	0.1526016	0
3	29.99	1	0	0	1	1	0	0	0	1	0	0.34019652	0.10246873	0.44194457	0.115390144	-0.04888414	3
10	147.89	1	0	1	1	0	0	1	0	0	1	0.53360945	0.0226441	0.4029204	0.04082609	0.10258985	2
11	29.99	0	1	1	1	0	1	0	0	1	0	0.46835923	0.009628002	0.49183375	0.03017905	0.075340025	2
2	402.88	0	1	0	0	0	0	1	0	0	1	0.46885535	0.049483143	0.35267186	0.12898968	0.3446732	0
7	220.12	0	1	1	1	0	0	1	0	1	0	0.60812443	0.023119848	0.3349064	0.033849336	0.11033508	2
3	94.52	1	0	0	1	0	0	1	0	1	0	0.41178715	0.06943933	0.421491	0.09728253	0.08645512	2
1	345.46	1	0	1	0	0	1	0	1	0	0	0.46454337	0.042264532	0.4188254	0.0743667	0.1347857	0
1	308.22	1	0	0	0	0	1	0	1	0	0	0.5598287	0.08451696	0.22909816	0.12655619	0.4493466	1
3	29.99	0	1	0	0	0	0	1	0	1	0	0.4330512	0.0641844	0.4175186	0.08524582	0.080943495	0
10	161.69	0	1	1	1	0	1	0	0	1	0	0.57756066	0.005333321	0.37797913	0.039126918	0.16931194	2
1	441.2	1	0	0	1	0	0	1	0	1	0	0.3899683	0.20627393	0.33158663	0.072171114	-0.3344161	2
6	109.3	1	0	0	1	0	1	0	0	1	0	0.5148614	0.03155407	0.37067753	0.082906984	0.25006887	2
5	136.34	1	0	0	0	0	1	0	0	0	1	0.49251512	0.060175486	0.35409603	0.093213424	0.19901899	0
2	1473.21	0	1	1	1	0	0	1	1	0	0	0.39233494	0.013562138	0.5381514	0.05595158	0.12153101	2
5	38.14	0	1	0	1	0	0	1	0	0	1	0.47280344	0.06855302	0.37041914	0.08822444	0.13145515	2
3	767.26	1	1	1	0	0	1	0	0	1	0	0.45868444	0.07957352	0.3264931	0.13524894	0.29014984	0
4	271.2	1	1	1	1	0	0	1	1	0	0	0.50165373	0.11331477	0.30049467	0.08453678	0.07059406	3
10	29.99	0	1	0	0	1	0	0	0	1	0	0.3585253	0.056030087	0.4659368	0.11950785	0.13794947	0
11	395.82	0	1	0	1	0	1	0	0	0	1	0.5621743	0.025511872	0.30328953	0.109024286	0.44201988	3
3	319.05	1	1	0	0	0	1	0	1	0	0	0.41650417	0.0645373	0.34673434	0.17222422	0.39540684	0
7	106.76	0	1	1	0	0	1	0	0	1	0	0.538383	0.012759078	0.40221804	0.04663988	0.16151525	0
9	50.72	0	1	1	1	0	0	1	0	0	1	0.43539354	0.014084067	0.46034598	0.09017644	0.26493457	2
10	158.17	1	0	0	1	0	1	0	0	1	0	0.52653986	0.031570785	0.4036905	0.03819885	0.059754316	2
4	359.17	1	0	0	0	0	1	0	0	0	1	0.44460723	0.07151849	0.38267642	0.101197824	0.14114556	0
9	37.96	0	1	0	1	1	0	0	0	1	0	0.3664692	0.019673456	0.450984	0.16287333	0.4287579	2
